,Year_0,row_id,Ranking,Choice
1809,2022,2022_806,1,Opportunity to develop software
1810,2022,2022_807,1,The salary
1812,2022,2022_809,1,Desire to advance research
1813,2022,2022_810,1,Desire to advance research
1816,2022,2022_813,1,Opportunity to develop software
1817,2022,2022_814,1,Freedom to choose own working practices
1818,2022,2022_815,1,I want to learn new skills
1819,2022,2022_816,1,Ability to work across disciplines
1820,2022,2022_817,1,The salary
1821,2022,2022_818,1,Flexible working hours
1822,2022,2022_819,1,Desire to advance research
1823,2022,2022_820,1,Opportunity to develop software
1825,2022,2022_822,1,Ability to work across disciplines
1827,2022,2022_824,1,Desire to work in a research environment
1832,2022,2022_829,1,Desire to work in a research environment
1834,2022,2022_831,1,Freedom to choose own working practices
1835,2022,2022_832,1,Desire to advance research
1836,2022,2022_833,1,Desire to work in a research environment
1837,2022,2022_834,1,The salary
1838,2022,2022_835,1,Freedom to choose own working practices
1840,2022,2022_837,1,I want to learn new skills
1841,2022,2022_838,1,Desire to work in a research environment
1842,2022,2022_839,1,The salary
1843,2022,2022_840,1,Opportunity for career advancement
1844,2022,2022_841,1,Desire to work in a research environment
1845,2022,2022_842,1,The salary
1846,2022,2022_843,1,Flexible working hours
1849,2022,2022_846,1,Desire to advance research
1850,2022,2022_847,1,I want to learn new skills
1851,2022,2022_848,1,Flexible working hours
1852,2022,2022_849,1,Opportunity to develop software
1853,2022,2022_850,1,Freedom to choose own working practices
1854,2022,2022_851,1,Desire to work in a research environment
1855,2022,2022_852,1,Desire to work in a research environment
1856,2022,2022_853,1,Freedom to choose own working practices
1858,2022,2022_855,1,Desire to work in a research environment
1859,2022,2022_856,1,Desire to work in a research environment
1860,2022,2022_857,1,Freedom to choose own working practices
1861,2022,2022_858,1,Freedom to choose own working practices
1862,2022,2022_859,1,Opportunity for career advancement
1863,2022,2022_860,1,Opportunity to develop software
1864,2022,2022_861,1,Ability to work across disciplines
1865,2022,2022_862,1,Opportunity to develop software
1866,2022,2022_863,1,Desire to advance research
1867,2022,2022_864,1,Desire to work in a research environment
1868,2022,2022_865,1,Desire to advance research
1869,2022,2022_866,1,Opportunity to develop software
1870,2022,2022_867,1,Opportunity for career advancement
1871,2022,2022_868,1,Opportunity to develop software
1872,2022,2022_869,1,Opportunity to develop software
1875,2022,2022_872,1,Freedom to choose own working practices
1877,2022,2022_874,1,The salary
1878,2022,2022_875,1,The salary
1881,2022,2022_878,1,Desire to advance research
1882,2022,2022_879,1,Freedom to choose own working practices
1883,2022,2022_880,1,Opportunity for career advancement
1884,2022,2022_881,1,Opportunity for career advancement
1885,2022,2022_882,1,Desire to advance research
1886,2022,2022_883,1,Desire to work in a research environment
1887,2022,2022_884,1,Ability to work across disciplines
1888,2022,2022_885,1,Desire to work in a research environment
1890,2022,2022_887,1,Desire to work in a research environment
1891,2022,2022_888,1,Desire to advance research
1893,2022,2022_890,1,Freedom to choose own working practices
1894,2022,2022_891,1,Opportunity to develop software
1895,2022,2022_892,1,Opportunity for career advancement
1896,2022,2022_893,1,Desire to work in a research environment
1897,2022,2022_894,1,The salary
1898,2022,2022_895,1,I want to learn new skills
1899,2022,2022_896,1,Opportunity to develop software
1900,2022,2022_897,1,Desire to advance research
1901,2022,2022_898,1,I want to learn new skills
1902,2022,2022_899,1,I want to learn new skills
1903,2022,2022_900,1,Opportunity for career advancement
1904,2022,2022_901,1,Desire to advance research
1906,2022,2022_903,1,Desire to work in a research environment
1907,2022,2022_904,1,Opportunity to develop software
1908,2022,2022_905,1,Desire to work in a research environment
1909,2022,2022_906,1,Ability to work across disciplines
1910,2022,2022_907,1,Flexible working hours
1911,2022,2022_908,1,The salary
1913,2022,2022_910,1,Freedom to choose own working practices
1914,2022,2022_911,1,Ability to work across disciplines
1915,2022,2022_912,1,Desire to advance research
1917,2022,2022_914,1,I want to learn new skills
1918,2022,2022_915,1,Desire to work in a research environment
1919,2022,2022_916,1,Desire to work in a research environment
1920,2022,2022_917,1,Flexible working hours
1921,2022,2022_918,1,I want to learn new skills
1922,2022,2022_919,1,I want to learn new skills
1923,2022,2022_920,1,Opportunity to develop software
1924,2022,2022_921,1,Opportunity to develop software
1925,2022,2022_922,1,Freedom to choose own working practices
1926,2022,2022_923,1,I want to learn new skills
1927,2022,2022_924,1,The salary
1928,2022,2022_925,1,Desire to work in a research environment
1930,2022,2022_927,1,Desire to work in a research environment
1931,2022,2022_928,1,Opportunity to develop software
1932,2022,2022_929,1,I want to learn new skills
1933,2022,2022_930,1,Desire to work in a research environment
1934,2022,2022_931,1,Desire to work in a research environment
1936,2022,2022_933,1,I want to learn new skills
1937,2022,2022_934,1,Desire to work in a research environment
1938,2022,2022_935,1,Flexible working hours
1939,2022,2022_936,1,I want to learn new skills
1940,2022,2022_937,1,Flexible working hours
1941,2022,2022_938,1,Freedom to choose own working practices
1942,2022,2022_939,1,Freedom to choose own working practices
1943,2022,2022_940,1,The salary
1944,2022,2022_941,1,Freedom to choose own working practices
1946,2022,2022_943,1,Ability to work across disciplines
1947,2022,2022_944,1,I want to learn new skills
1948,2022,2022_945,1,Flexible working hours
1949,2022,2022_946,1,Opportunity to develop software
1950,2022,2022_947,1,Ability to work across disciplines
1951,2022,2022_948,1,Desire to work in a research environment
1952,2022,2022_949,1,Desire to work in a research environment
1953,2022,2022_950,1,Desire to work in a research environment
1956,2022,2022_953,1,Desire to advance research
1957,2022,2022_954,1,Opportunity to develop software
1959,2022,2022_956,1,I want to learn new skills
1960,2022,2022_957,1,Opportunity to develop software
1961,2022,2022_958,1,Desire to work in a research environment
1962,2022,2022_959,1,Desire to advance research
1963,2022,2022_960,1,Desire to advance research
1964,2022,2022_961,1,Desire to advance research
1965,2022,2022_962,1,Opportunity to develop software
1966,2022,2022_963,1,Opportunity to develop software
1967,2022,2022_964,1,Freedom to choose own working practices
1968,2022,2022_965,1,Flexible working hours
1969,2022,2022_966,1,I want to learn new skills
1970,2022,2022_967,1,The salary
1971,2022,2022_968,1,Desire to work in a research environment
1972,2022,2022_969,1,I want to learn new skills
1973,2022,2022_970,1,Desire to advance research
1974,2022,2022_971,1,Ability to work across disciplines
1975,2022,2022_972,1,Opportunity to develop software
1976,2022,2022_973,1,Opportunity to develop software
1977,2022,2022_974,1,Opportunity to develop software
1978,2022,2022_975,1,Freedom to choose own working practices
1979,2022,2022_976,1,Opportunity for career advancement
1981,2022,2022_978,1,Desire to work in a research environment
1982,2022,2022_979,1,Desire to work in a research environment
1983,2022,2022_980,1,Opportunity to develop software
1984,2022,2022_981,1,The salary
1985,2022,2022_982,1,I want to learn new skills
1987,2022,2022_984,1,Ability to work across disciplines
1988,2022,2022_985,1,Opportunity to develop software
1989,2022,2022_986,1,Opportunity to develop software
1990,2022,2022_987,1,Desire to advance research
1991,2022,2022_988,1,Freedom to choose own working practices
1993,2022,2022_990,1,I want to learn new skills
1994,2022,2022_991,1,Desire to work in a research environment
1995,2022,2022_992,1,Freedom to choose own working practices
1996,2022,2022_993,1,Desire to work in a research environment
1997,2022,2022_994,1,I want to learn new skills
1998,2022,2022_995,1,Opportunity to develop software
1999,2022,2022_996,1,Desire to advance research
2000,2022,2022_997,1,Opportunity to develop software
2001,2022,2022_998,1,Desire to advance research
2002,2022,2022_999,1,Opportunity to develop software
2003,2022,2022_1000,1,Desire to advance research
2004,2022,2022_1001,1,Flexible working hours
2005,2022,2022_1002,1,Opportunity to develop software
2006,2022,2022_0,2,Desire to work in a research environment
2007,2022,2022_1,2,Freedom to choose own working practices
2008,2022,2022_2,2,Freedom to choose own working practices
2009,2022,2022_3,2,Desire to work in a research environment
2011,2022,2022_5,2,Ability to work across disciplines
2012,2022,2022_6,2,Opportunity to develop software
2013,2022,2022_7,2,Freedom to choose own working practices
2016,2022,2022_10,2,Ability to work across disciplines
2017,2022,2022_11,2,Flexible working hours
2019,2022,2022_13,2,Desire to advance research
2020,2022,2022_14,2,Ability to work across disciplines
2021,2022,2022_15,2,I want to learn new skills
2022,2022,2022_16,2,Opportunity for career advancement
2023,2022,2022_17,2,Ability to work across disciplines
2024,2022,2022_18,2,Freedom to choose own working practices
2025,2022,2022_19,2,I want to learn new skills
2026,2022,2022_20,2,Desire to advance research
2027,2022,2022_21,2,Opportunity to develop software
2028,2022,2022_22,2,Desire to work in a research environment
2029,2022,2022_23,2,Desire to advance research
2030,2022,2022_24,2,Opportunity to develop software
2031,2022,2022_25,2,Opportunity to develop software
2032,2022,2022_26,2,Ability to work across disciplines
2034,2022,2022_28,2,Opportunity to develop software
2035,2022,2022_29,2,Opportunity for career advancement
2036,2022,2022_30,2,Desire to advance research
2039,2022,2022_33,2,Ability to work across disciplines
2041,2022,2022_35,2,Desire to work in a research environment
2043,2022,2022_37,2,Desire to advance research
2044,2022,2022_38,2,Flexible working hours
2045,2022,2022_39,2,The salary
2046,2022,2022_40,2,Opportunity to develop software
2047,2022,2022_41,2,Opportunity to develop software
2048,2022,2022_42,2,Desire to advance research
2049,2022,2022_43,2,Flexible working hours
2050,2022,2022_44,2,Desire to advance research
2051,2022,2022_45,2,Opportunity to develop software
2052,2022,2022_46,2,Opportunity to develop software
2053,2022,2022_47,2,Opportunity to develop software
2054,2022,2022_48,2,Ability to work across disciplines
2055,2022,2022_49,2,The salary
2057,2022,2022_51,2,I want to learn new skills
2058,2022,2022_52,2,Desire to advance research
2059,2022,2022_53,2,Flexible working hours
2060,2022,2022_54,2,I want to learn new skills
2061,2022,2022_55,2,Desire to work in a research environment
2062,2022,2022_56,2,Desire to advance research
2063,2022,2022_57,2,The salary
2066,2022,2022_60,2,I want to learn new skills
2067,2022,2022_61,2,Desire to work in a research environment
2068,2022,2022_62,2,Opportunity to develop software
2069,2022,2022_63,2,Flexible working hours
2070,2022,2022_64,2,Flexible working hours
2071,2022,2022_65,2,Desire to work in a research environment
2072,2022,2022_66,2,Ability to work across disciplines
2073,2022,2022_67,2,I want to learn new skills
2074,2022,2022_68,2,Opportunity for career advancement
